23.6	1.33017	1.33578	0.00560563
23.64	1.37928	1.38476	0.00547932
23.68	1.42576	1.43111	0.00535388
23.72	1.46961	1.47483	0.00522971
23.76	1.51081	1.51591	0.00510718
23.8	1.54936	1.55435	0.0049866
23.84	1.58527	1.59014	0.00486825
23.88	1.61854	1.62329	0.00475237
23.92	1.64916	1.6538	0.00463915
23.96	1.67715	1.68168	0.00452876
24	1.70251	1.70693	0.00442133
24.04	1.72525	1.72956	0.00431695
24.08	1.74538	1.74959	0.0042157
24.12	1.76291	1.76702	0.00411763
24.16	1.77784	1.78186	0.00402275
24.2	1.79019	1.79412	0.00393107
24.24	1.79997	1.80381	0.00384256
24.28	1.80717	1.81093	0.0037572
24.32	1.81182	1.8155	0.00367493
24.36	1.81392	1.81752	0.00359568
24.4	1.81348	1.817	0.00351938
24.44	1.8105	1.81394	0.00344594
24.48	1.80499	1.80836	0.00337525
24.52	1.79695	1.80026	0.00330721
24.56	1.7864	1.78964	0.0032417
24.6	1.77333	1.77651	0.00317859
24.64	1.75776	1.76088	0.00311774
24.68	1.73969	1.74275	0.00305903
24.72	1.71913	1.72213	0.00300229
24.76	1.69608	1.69903	0.00294739
24.8	1.67056	1.67345	0.00289416
24.84	1.64256	1.6454	0.00284244
24.88	1.61211	1.61491	0.00279208
24.92	1.57922	1.58196	0.0027429
24.96	1.5439	1.5466	0.00269473
25	1.50617	1.50882	0.00264741
25.04	1.46606	1.46866	0.00260076
25.08	1.42358	1.42613	0.0025546
25.12	1.37876	1.38127	0.00250877
25.16	1.33164	1.3341	0.00246309
25.2	1.28225	1.28466	0.00241739
25.24	1.23063	1.233	0.00237152
25.28	1.17684	1.17916	0.0023253
25.32	1.12091	1.12319	0.00227859
25.36	1.06292	1.06515	0.00223124
25.4	1.00293	1.00511	0.00218311
25.44	0.940997	0.943131	0.00213408
25.48	0.877211	0.879295	0.00208404
25.52	0.811652	0.813685	0.00203288
25.56	0.74441	0.74639	0.00198052
25.6	0.675581	0.677508	0.0019269
25.64	0.605269	0.607141	0.00187197
25.68	0.533582	0.535398	0.00181569
25.72	0.460634	0.462392	0.00175805
25.76	0.386545	0.388244	0.00169907
25.8	0.311437	0.313075	0.00163877
25.84	0.235437	0.237014	0.00157719
25.88	0.158677	0.160191	0.00151441
25.92	0.0812874	0.0827379	0.00145052
25.96	0.0034022	0.00478779	0.0013856
26	-0.0748452	-0.0735254	0.00131977
26.04	-0.153322	-0.152069	0.00125317
26.08	-0.231897	-0.230711	0.00118593
26.12	-0.310441	-0.309323	0.0011182
26.16	-0.38883	-0.38778	0.00105012
26.2	-0.466942	-0.46596	0.000981847
26.24	-0.544663	-0.543749	0.000913542
26.28	-0.621881	-0.621036	0.000845351
26.32	-0.698494	-0.697717	0.000777421
26.36	-0.774406	-0.773696	0.000709893
26.4	-0.849526	-0.848883	0.000642896
26.44	-0.923775	-0.923198	0.000576551
26.48	-0.997077	-0.996566	0.000510967
26.52	-1.06937	-1.06892	0.000446239
26.56	-1.14059	-1.14021	0.000382451
26.6	-1.21069	-1.21037	0.00031967
26.64	-1.27963	-1.27938	0.000257951
26.68	-1.34738	-1.34718	0.000197333
26.72	-1.4139	-1.41376	0.000137844
26.76	-1.47918	-1.4791	7.94948e-05
26.8	-1.54319	-1.54317	2.22868e-05
26.84	-1.60594	-1.60598	3.37924e-05
26.88	-1.66742	-1.66751	8.87658e-05
26.92	-1.72763	-1.72777	0.000142667
26.96	-1.78657	-1.78677	0.000195538
